Sample ID,Chip ID,ROI,Parent,X,Y,CD8_Cell_Mean,CD88_Cell_Mean,CD4_Cell_Mean,SIRPa_Cell_Mean,CD56_Cell_Mean,HLA-DR_Cell_Mean,CD11c_Cell_Mean,PD-1_Cell_Mean,CD3_Cell_Mean,CD45_Cell_Mean,CD10_Cell_Mean,CD31_Cell_Mean,CAIX_Cell_Mean,CD20_Cell_Mean,IRF8_Cell_Mean,CD68_Cell_Mean,CAIX_Status,CD3_Status,CD4_Status,CD8_Status,CD10_Status,CD11c_Status,CD20_Status,CD31_Status,CD45_Status,CD56_Status,CD68_Status,CD88_Status,HLA-DR_Status,IRF8_Status,PD-1_Status,SIRPa_Status,Cell_Type
AU94845,M872808,Position 14,Stroma,463.34,72.55,78.1818,582.1418,1475.276,6.7348,0.0,2125.2869,267.1862,2.0346,3873.459,8583.0303,350.1277,0.0,1903.0238,0.0,15.9188,1208.4653,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD4 T cells
AU94845,M872808,Position 14,Stroma,478.48,70.62,0.3282,1467.5944,4741.8022,965.2339,3.2023,7434.3999,263.8531,1389.4813,8705.0156,17727.4766,1280.687,9.3102,2366.3135,20.1169,53.9938,9232.9463,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,386.27,71.96,0.0,6599.4883,640.1974,973.2424,58.37,13628.7354,4.4646,0.0,114.5822,4732.2451,778.612,17448.0117,6283.8203,0.0,620.9036,6867.3657,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Positive,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,505.02,73.8,0.0,124.2108,5.9798,8.1798,0.0,25.5632,25.9884,0.0,31.083,0.0,998.2274,0.0,9809.9844,0.0,13.1213,3744.4216,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 14,Stroma,530.15,74.27,1.3618,90.0444,7.5163,0.0,0.0,89.4382,0.7382,0.0,0.0,0.0,1549.2073,0.0,3303.1191,0.0,0.0,8276.0312,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,492.82,75.12,0.0,553.6504,152.9463,328.7756,159.5724,13953.6016,9.8959,976.1707,24.0504,4155.0522,186.3724,39342.6016,6459.7935,0.0,0.0,710.4716,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,440.19,77.31,0.0,2082.1086,1485.2493,2694.8259,5160.853,5472.5879,49.3705,1922.8447,2143.1086,10682.5684,0.0,13169.4453,1647.1249,186.6519,360.8277,1676.2291,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,434.44,84.35,0.0,495.5633,191.5601,76.1384,46.2833,912.4377,10.3648,101.0193,63.3251,1718.6309,0.4109,35556.6289,2642.0022,213.2468,504.4732,811.1448,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 14,Stroma,398.31,83.53,0.0,386.2354,11.886,56.4789,109.0512,1006.8885,37.9587,0.0,6.1941,176.332,69.9323,15028.4893,5102.9858,0.0,228.2568,462.019,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 14,Stroma,417.01,87.24,0.0,4162.0225,4234.2729,1360.9227,97.7157,9412.835,83.393,105.9536,11358.7646,16618.8438,0.0,14010.7393,1555.6619,0.0,20.0108,742.0173,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Positive,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,382.45,87.31,0.0,7676.1499,9543.3701,11718.2803,85.4518,16087.2861,371.4572,8141.3833,15685.3496,26589.9844,6386.2432,549.4538,9461.3994,0.7724,71.2222,12120.874,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Positive,Negative,Positive,Positive,NULL
AU94845,M872808,Position 14,Stroma,404.51,93.01,0.0,1694.167,133.9764,1785.4406,12.3849,4157.1792,14.516,114.6859,0.0,2960.5415,1008.0,34586.4258,4265.6895,0.0,114.8453,2423.2388,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,426.35,94.84,0.0,9990.918,3872.989,4527.9531,276.5568,10377.0723,25.7346,859.9833,2393.2664,19789.1035,0.0,3684.1946,920.5339,0.0,733.4562,5589.2495,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Positive,Negative,Negative,Positive,NULL
AU94845,M872808,Position 14,Stroma,439.99,97.24,0.0,299.3014,32.07,0.0,0.0553,689.6591,9.342,0.0,145.9819,218.2709,0.0,34780.7852,1752.5056,2811.7405,28.509,24.6242,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,660.86,97.42,0.0,0.0,0.0191,0.0,0.0,0.0,0.6444,0.0,32.2339,0.0,0.0,0.0,227.0859,0.0,0.0,25.827,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,388.29,98.52,0.0,350.4078,716.6938,16638.7559,115.3146,12936.3096,24.4163,17370.2168,16.929,10107.8896,743.0339,10599.9717,5301.3145,0.0,435.3697,3420.1526,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Positive,Positive,NULL
AU94845,M872808,Position 14,Stroma,434.51,99.89,0.0,5989.7373,314.8125,2102.2522,29.4458,8168.7344,53.7646,350.0521,21.6219,7515.0835,0.0,1145.5636,2160.6511,0.0,12.8177,1158.4594,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Monocytes
AU94845,M872808,Position 14,Stroma,587.38,101.42,0.0,59.6092,4.8723,0.0,1.0618,11.7826,3.3355,0.0,0.0,0.0,899.7871,0.0,2542.8389,0.0,0.0,2609.5662,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,486.01,101.4,0.0,126.091,0.7871,0.0,0.0,381.6233,7.9846,0.0,12.0658,4.5812,347.4076,0.0,7243.7715,0.0,0.0,1178.1064,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 14,Stroma,670.48,101.88,210.757,102.9235,11.679,0.0,360.1408,0.0,8.6949,0.0,0.0,0.0,346.0923,0.0,562.8585,0.0,0.0,703.3286,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,547.05,104.32,0.0,1972.7241,42.8277,16.6402,0.0,8983.125,0.0,1.4723,0.0,3136.5615,10.2875,0.0,107.9062,0.0,164.8938,3354.9465,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,395.93,109.64,0.0,431.7691,128.2761,513.0167,533.2136,4568.7393,8.7199,365.2881,10.9767,2236.2195,946.7339,11205.0439,7778.7432,0.0,95.6055,478.6035,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,413.03,110.23,0.0,4170.5176,13522.8857,2982.8853,36.6134,7352.4268,4.7246,490.733,29875.3535,38119.332,3.6321,1148.9095,812.0139,0.0,118.0647,1062.0425,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,668.99,111.78,0.0,131.0208,16.3946,0.0,7610.5098,0.0,11.4457,0.0,0.2029,183.5879,290.0304,1.8818,1063.2268,0.0,0.0,3236.9536,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,617.35,114.92,0.0,121.2359,0.0,0.0,0.0,1.4963,0.8868,0.0,0.0,0.0,167.1006,0.0,2950.0857,0.0,0.0,1305.6709,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,418.72,116.51,0.0,939.6832,3282.3408,40.1456,1.5526,940.7027,6.8393,17.1351,7245.9551,11763.7686,245.1532,12047.9863,2832.6682,0.0,200.036,104.0766,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,648.92,116.34,0.067,83.1995,8.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9871,0.0,1115.5743,0.0,15.3336,1312.2173,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,423.46,125.6,0.0,229.2757,68.6007,5.8405,227.3488,228.6352,19.0385,0.0944,492.4106,348.6233,2645.8032,497.9229,7114.4766,0.0,59.196,3232.9463,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 14,Stroma,373.59,126.12,0.0,60.21,3.7986,0.0,0.0,0.153,56.4263,0.0,1.7224,5.3673,852.3488,105.2534,5974.0283,0.0,0.8448,3194.0149,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 14,Stroma,414.91,127.82,0.0,3472.2449,106.9137,1735.7448,0.669,3433.2961,0.0,837.1224,83.2063,4965.373,1361.4009,6237.3413,883.7249,0.0,217.7191,548.8042,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,570.79,128.4,0.0,102.8902,0.0,0.0,347.8153,513.7491,8.2578,0.0,0.0,1816.6934,872.8066,0.0,0.0,0.0,0.0,57.2718,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,443.75,129.71,0.0,5641.4546,63.5202,2364.9785,6.9643,1507.3369,23.3024,727.2297,5.275,4579.1689,20.4274,30545.4883,1865.5654,0.0,401.3203,310.9917,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,662.14,132.42,22.6466,68.6456,5.4659,264.7557,0.0,4.935,0.0,1117.5153,3.3593,4187.6279,0.0,14783.207,200.0087,0.0,38.3252,851.5486,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,437.95,135.5,0.0,6322.209,242.4893,2528.4785,1.7294,3151.5312,3.4604,431.3531,42.5734,4914.2656,190.1287,7.967,1308.3969,0.0,3570.4983,4860.8877,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Monocytes
AU94845,M872808,Position 14,Stroma,449.26,141.08,0.0,1865.6287,2.1634,51.9043,0.0,233.411,0.0,86.6896,8.0358,275.6431,442.472,5972.0337,837.029,0.0,22.8733,98.7543,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,381.5,141.72,0.0,42.7245,0.0,0.0,1.1904,224.5218,0.8679,0.0,0.0,14.4782,147.1669,29288.2559,3332.29,0.0,51.7055,1119.6965,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 14,Stroma,668.61,141.13,0.0,0.1464,0.0,0.0,0.0,0.0,0.0,0.0,2.6905,0.0,0.0,808.0848,224.7205,0.0,4.8087,14.1498,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,619.57,144.71,20.1985,138.2399,28.3082,0.0,0.0,13.8411,2.3963,0.0,0.0,0.0,59.4237,0.0,4667.8257,0.0,0.0268,2126.6165,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 14,Stroma,670.73,146.55,20926.5742,17.285,13.4731,0.0,20.1269,0.0,0.0,0.0,4566.6167,116.7305,0.0,431.8491,89.988,0.0,0.0,43.6144,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,397.24,149.76,0.0,378.455,0.0,61.0263,14.0162,899.4105,35.5945,0.0,0.0,850.0607,0.0,35747.1055,1028.4783,0.0,90.3155,214.8109,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 14,Stroma,640.02,154.63,0.0,538.7413,33.7003,102.7965,10.9953,654.2792,11.1893,0.0,0.3139,744.7981,11.9259,10080.6699,1151.9858,0.0,16.2823,218.8549,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 14,Stroma,608.23,155.8,0.0,428.6901,2.5389,0.0,0.0,14.722,0.0,0.0,0.0,0.0,50.1491,0.0,1365.2917,0.0,0.0,4241.4985,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,668.18,156.7,388.4794,5.6709,13.5412,0.0,13.6217,0.0,8.0725,0.0,39.6449,0.0,0.0,440.8205,1150.7407,0.0,0.0,84.373,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,480.9,159.22,40.8738,28868.4199,5320.3115,23560.9219,1881.8748,15014.8076,119.4096,8967.5264,1319.5659,35808.6875,3125.4426,710.4464,2721.3069,1.049,1276.9171,9471.2998,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Positive,Negative,Positive,Positive,NULL
AU94845,M872808,Position 14,Stroma,472.4,161.56,0.0,2172.8987,197.7546,3524.1116,170.9331,143.2901,34.2414,343.1237,0.0,4144.7627,252.5051,21931.6699,5254.1401,0.0,380.3347,2111.9817,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,NULL
AU94845,M872808,Position 14,Stroma,463.07,161.26,0.0,227.7134,5.3486,0.0,43.8753,50.5769,5.7239,0.0,4.1681,173.1483,445.4758,24601.6973,5105.3379,0.0,73.8722,1491.4609,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 14,Stroma,444.72,168.08,0.0,1014.4319,6.377,0.0,2.8967,80.7534,70.3877,0.0,3.6771,26.9494,8020.3608,0.3635,9134.0518,0.0,7.4569,7175.501,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 14,Stroma,653.07,168.13,0.0,0.0,1348.3784,0.0,0.0,0.0,1.0815,0.0,6014.1699,3625.0178,0.0,6777.3232,69.729,0.0,0.0,32.2994,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,381.09,169.27,0.0,854.9454,27.523,12.0406,235.7038,1424.3102,0.6182,1.1636,16.9091,1114.1786,6818.5679,7546.1357,2599.8032,0.0,57.2909,3545.9561,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,510.25,169.71,4.0709,32.0971,340.4068,0.0,968.3911,0.0,89.9633,0.0,4441.9976,1393.9204,67.3692,129.6728,1157.1287,0.0,0.0,1553.0289,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,488.53,171.53,0.0,697.7003,14.5297,70.9496,54.1925,2723.2947,4.332,28.1899,1.5245,842.9083,0.0,6205.6924,3825.814,0.0,53.8837,466.0762,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 14,Stroma,455.88,172.91,0.0,84.4362,32.3863,0.0,0.0,70.244,8.22,0.0,0.0,97.6488,2836.8132,464.1146,8455.4717,0.0,46.4824,8274.8057,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 14,Stroma,622.3,174.14,0.0,199.1993,0.0,0.0,429.3505,0.0,6.7182,0.0,0.0,0.0,211.1065,0.0,5704.1699,0.0,0.0,5463.354,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 14,Stroma,670.41,176.1,0.0,122.4465,2095.0305,10.5204,51.6811,0.0,5.7524,0.0,4307.3359,94.5353,0.0,3057.168,497.2664,2.5146,7.8639,136.083,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,464.86,176.15,0.0,1126.533,96.9894,211.141,2.764,1280.4565,6.3161,0.0,0.0,574.9951,351.3987,13166.626,2577.1714,0.0,81.9845,830.8571,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 14,Stroma,389.73,180.15,0.0,0.0,0.0,0.0,0.0,0.4553,2.7988,0.0,0.0,0.0,0.8949,24217.8105,2061.322,0.0,57.351,126.2161,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 14,Stroma,659.15,180.65,0.0,0.0,6.6446,0.0,0.0,0.0,6.572,0.0,4.029,5252.9336,0.0,7055.4438,288.8106,13047.4668,491.613,46.351,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,B cells
AU94845,M872808,Position 14,Stroma,380.32,182.41,0.2137,353.5564,4.3179,167.3201,6.7645,150.5325,10.094,63.7585,0.0,568.1346,3571.2307,49918.7695,2211.3555,0.0,63.8103,803.2124,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 14,Stroma,502.17,182.47,24942.3477,5814.708,60.0139,5269.1187,1031.6453,5924.4434,90.2754,4473.5952,9935.8477,23573.5703,1780.6725,40.8701,437.0782,0.0,40.7977,266.7212,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Positive,Negative,Positive,Positive,NULL
AU94845,M872808,Position 14,Stroma,484.22,183.21,0.0,400.4669,8.6567,263.1774,0.0,317.0618,3.5049,0.2454,0.0,704.2948,0.0,24250.4414,7778.6162,0.0,80.7335,1160.7634,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 14,Stroma,626.04,184.07,0.0,0.0,0.0,0.0,1724.2969,0.0,1.0785,0.0,0.0,115.6264,9.5268,0.0,1377.954,0.0,0.0,354.8218,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,460.13,183.27,0.0,4340.6797,698.7722,1045.0809,0.0,3718.8533,62.8301,7.2224,1.0685,4611.1577,4937.5723,32.3888,6092.3228,0.0,9.734,16646.7891,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,397.32,186.53,0.0,108.6782,0.0,107.65,0.0,83.484,0.0966,8.6253,0.0,299.1185,0.0,7995.5796,1711.7566,0.0,18.9198,955.4813,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,652.54,185.85,2433.6904,213.6407,27.4946,18.9378,91.3095,0.0,0.0,0.0,478.0933,1535.5863,0.0,6162.9189,1098.65,1306.9751,176.0778,859.9626,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 14,Stroma,494.55,190.19,79.6722,17464.3535,5313.2168,6624.0796,300.7537,14930.749,298.0124,1095.8132,11970.5635,30309.4551,841.8985,1853.3821,1430.8004,0.0,186.4026,17904.6641,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Positive,Negative,Negative,Positive,NULL
