Sample ID,Chip ID,ROI,Parent,X,Y,CD8_Cell_Mean,CD88_Cell_Mean,CD4_Cell_Mean,SIRPa_Cell_Mean,CD56_Cell_Mean,HLA-DR_Cell_Mean,CD11c_Cell_Mean,PD-1_Cell_Mean,CD3_Cell_Mean,CD45_Cell_Mean,CD10_Cell_Mean,CD31_Cell_Mean,CAIX_Cell_Mean,CD20_Cell_Mean,IRF8_Cell_Mean,CD68_Cell_Mean,CAIX_Status,CD3_Status,CD4_Status,CD8_Status,CD10_Status,CD11c_Status,CD20_Status,CD31_Status,CD45_Status,CD56_Status,CD68_Status,CD88_Status,HLA-DR_Status,IRF8_Status,PD-1_Status,SIRPa_Status,Cell_Type,CAIX_AutoThreStatus,CD3_AutoThreStatus,CD4_AutoThreStatus,CD8_AutoThreStatus,CD10_AutoThreStatus,CD11c_AutoThreStatus,CD20_AutoThreStatus,CD31_AutoThreStatus,CD45_AutoThreStatus,CD56_AutoThreStatus,CD68_AutoThreStatus,CD88_AutoThreStatus,HLA-DR_AutoThreStatus,IRF8_AutoThreStatus,PD-1_AutoThreStatus,SIRPa_AutoThreStatus,AutoThre_Cell_Type,Cluster.id
AU94844,M1771243,Position 28,Stroma,416.48,180.37,4804.3062,28897.8574,4424.7104,22036.1465,7.6601,915.3584,185.6754,14416.7109,2.0032,19652.041,20.8865,16.5676,1176.1543,125.8195,862.5383,9633.7637,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 28,Stroma,341.3,180.09,0.0,948.2,19.8881,1554.4523,55.6716,45.3791,37.5836,168.906,44.706,808.2045,223.1761,0.0,329.6701,1.6388,777.5493,1154.4806,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Mono/Macs/cDC2s
AU94844,M1771243,Position 28,Stroma,461.46,186.73,0.0,7477.8853,184.0851,14608.7236,0.0,152.5318,240.1487,9328.9004,0.4199,3804.8918,41.918,0.0,212.0475,11.777,687.0276,10607.8574,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 28,Stroma,503.56,196.78,82.9061,1539.3617,1823.5177,1415.3866,1.3046,478.1638,688.1758,388.85,1544.9351,5881.0088,99.3585,0.0,1731.6305,712.8104,0.2536,869.6829,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Mono/Macs/cDC2s
AU94844,M1771243,Position 28,Stroma,403.81,200.15,8.5349,55.3826,14.4357,24.9386,61.6903,4.0525,224.5208,0.0,6.7223,7.7409,38.8996,5378.5635,2422.3735,34.8017,515.4108,212.2726,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 28,Stroma,531.39,201.87,0.0,3.9659,3.8172,0.0,0.0,0.0,32.6917,0.0,0.0,0.0,0.0,164.0109,1367.9905,54.5362,16.6767,12.9577,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 28,Stroma,559.4,213.16,2258.5161,4017.6902,793.9173,21532.9746,4.053,128.0478,935.7635,14245.6416,1.3331,698.258,84.5545,0.0,4078.6621,2104.3838,0.0,10561.3936,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,Positive,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 28,Stroma,509.04,217.96,0.0,123.0496,12.8821,172.5197,0.0,0.0,58.7385,134.4086,25.2222,21.8427,3.8786,0.0,1004.082,121.8359,33.3658,53.1812,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 28,Stroma,528.97,220.2,0.0,8.3307,6.3319,12.8757,1.2375,0.0,117.9578,0.0,55.788,0.0,6.3674,2799.9734,1434.2609,320.2564,156.2531,21.8335,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 28,Stroma,409.37,220.59,0.0,1783.2546,8784.6719,788.1343,606.9366,535.7463,315.875,359.6259,2453.7556,12781.082,15.7136,0.0,5493.8804,7.9049,108.9804,1076.8079,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD4 T cells
AU94844,M1771243,Position 28,Stroma,372.99,225.99,0.0,0.2775,0.0,6.9452,0.0,417.9191,20.1618,0.0,0.0,0.0,7.219,0.0,1345.3708,10.5065,7.1182,121.4704,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 28,Stroma,488.6,229.0,667.4641,18219.7383,583.6154,37885.1094,0.0,137.4197,896.6308,21277.0391,124.3,3653.4666,334.8744,0.0,4568.0059,784.3427,252.4761,3488.6326,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Positive,Positive,,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 28,Stroma,331.42,231.71,34165.8242,15.1935,0.0,427.3243,0.0,11.3285,9306.9453,11.1401,16803.7461,18279.9062,0.0,0.0,63.4253,0.0,19.5569,22.4491,Negative,Positive,Negative,Positive,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD8 T cells,Negative,Positive,Negative,Positive,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD8 T cells,CD8 T cells
AU94844,M1771243,Position 28,Stroma,397.9,231.81,0.0,3.8088,0.0,0.0,102.2192,158.6661,70.3492,0.0,17.915,10.3229,17.7171,17.164,3288.4529,0.0,0.0,13.0722,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 28,Stroma,501.68,234.54,0.0,457.0607,0.0,1750.1127,0.0,21.3874,625.6166,1612.3578,0.0,98.0911,160.3922,0.0,5373.834,1969.0447,37.4936,404.6518,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Tumour cells
AU94844,M1771243,Position 28,Stroma,479.21,236.44,32617.2344,4633.9219,54.351,17964.8965,0.0,186.7733,533.8082,11847.4365,3649.0115,17644.4727,24.166,0.0,1959.6854,256.0493,37.6164,2411.2737,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Positive,Positive,,Negative,Positive,Negative,Positive,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Positive,Positive,,CD8 T cells
AU94844,M1771243,Position 28,Stroma,486.72,247.47,29425.8711,6020.6284,430.4525,5416.9673,0.0,92.4135,394.5546,2510.969,7624.5571,13639.8574,29.0355,0.0,1369.5022,40.2245,1.8092,253.6309,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Positive,Negative,,Negative,Positive,Negative,Positive,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,,CD8 T cells
AU94844,M1771243,Position 28,Stroma,408.71,254.56,0.0,22.8127,0.0,33.6751,136.3981,900.9725,181.6932,0.0,42.9795,0.0,33.0889,0.0,3253.8875,79.4902,0.9087,403.4374,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 28,Stroma,487.12,256.14,0.0,17604.7129,1371.6201,10509.1543,0.0,86.2628,310.4764,4469.9692,0.6571,6636.877,1.4127,0.0,1881.2814,13.0329,0.0,20631.3105,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 28,Stroma,556.63,256.57,0.0,502.9042,14583.9443,520.4605,104.7211,0.0,72.659,84.4092,3603.8208,19813.3086,23.1119,0.0,210.5264,0.0,0.8452,845.3915,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD4 T cells,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD4 T cells,CD4 T cells
AU94844,M1771243,Position 28,Stroma,528.66,265.85,0.0,3.1728,21.1484,8.4704,0.0,0.0,29.0,0.0,0.0,0.0,0.0,3756.4231,440.8579,0.7585,54.7388,44.3189,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 28,Stroma,556.85,268.49,0.0,24.741,5.6153,229.917,0.0,0.0,41.7779,0.0,0.0,0.0,4.4393,4637.71,354.851,37.5011,23.3875,26.0014,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 28,Stroma,617.6,278.7,0.0,0.0,0.0,0.0,0.0,0.0,39.0984,0.0,0.0,0.0,0.0,19167.2461,705.246,20.0335,0.0,41.5354,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,
AU94844,M1771243,Position 28,Stroma,544.44,279.63,0.0,7.452,20.8684,14.3362,0.0,6.6082,117.8707,0.0,14.9746,0.0,9.0825,15029.9346,5363.3301,103.4076,63.046,42.4631,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Tumour cells
AU94844,M1771243,Position 28,Stroma,519.98,284.03,0.0,19.3479,70.9008,4.7731,41.0521,0.0,125.1143,0.0,0.0,0.0,1.8958,4619.0654,407.2286,19.7025,81.1395,55.958,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 28,Stroma,428.04,285.81,34335.9414,905.3849,0.0,1335.3011,115.8168,4015.2812,109.2926,549.7798,5955.1958,8105.9316,87.1946,0.0,8086.3481,22.1378,0.0,153.5739,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,,CD8 T cells
AU94844,M1771243,Position 28,Stroma,626.91,287.58,0.0,8.2351,49.5408,189.3227,9.8466,0.0,44.9452,16.996,7.4522,10.3825,0.0,5876.3525,326.9731,0.0,286.1484,2.7968,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 28,Stroma,476.74,288.74,0.0,19.7236,0.0,6.3008,22.2602,1.6748,35.7331,0.0,0.0,17.0163,0.0,4829.8779,1286.5664,106.5095,0.0,57.1585,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 28,Stroma,490.19,294.19,0.0,0.0397,11.6819,0.0,0.0,3.9092,44.1991,0.0,4.3432,0.0,0.849,5338.79,425.7056,10.6278,110.6751,118.3112,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 28,Stroma,355.18,295.0,0.0,606.4794,37.9914,4039.5857,18.8699,0.0,172.9452,1729.7671,0.0,124.2945,13.7089,20272.2773,1920.0446,0.0,111.5548,4861.6748,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,,Endothelial cells
AU94844,M1771243,Position 28,Stroma,604.92,297.66,0.0,0.0,6.7729,0.0,0.0,1.5365,23.8977,0.0,0.0,0.0,0.7304,11248.8906,1837.6494,1.4927,0.0,149.5179,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,
AU94844,M1771243,Position 28,Stroma,428.16,297.84,67.9987,89.4035,4.5465,6.644,222.0568,2491.6553,393.4566,0.0,2.426,25.5334,74.2823,0.0,5381.6284,24.6615,109.1611,467.8282,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,,Tumour cells
AU94844,M1771243,Position 28,Stroma,453.47,299.26,475.1526,9060.3936,2694.344,26388.6367,0.0,643.6463,227.7171,20447.2539,0.0,19368.1094,35.3662,0.0,16720.6152,70.6782,340.2164,24203.2949,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 28,Stroma,462.34,303.94,37197.0156,4129.4233,1682.7661,12793.3447,0.0,534.3088,4881.1841,11242.917,6159.7676,26620.6152,12.8134,0.1393,466.2102,13.3561,75.2221,5853.4927,Negative,Positive,Negative,Positive,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Positive,Positive,,Negative,Positive,Negative,Positive,Negative,Positive,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,CD8 T cells
AU94844,M1771243,Position 28,Stroma,408.3,305.81,0.0,48.6148,11.3531,0.0,0.0,0.679,95.6531,0.0,0.0,0.0,2.8086,33612.9922,6595.0396,9.7247,47.9037,0.0,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 28,Stroma,625.93,307.59,10.7318,11.6923,23.9283,0.0,0.0,0.0,67.1237,0.0,0.0,10.0561,35.0135,15029.4854,1461.1528,77.71,9.4865,93.5748,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,
AU94844,M1771243,Position 28,Stroma,455.27,308.68,9658.2637,3472.9368,1257.3307,8126.415,278.3788,309.3627,236.3196,6591.4609,58.3828,16589.4551,0.0,0.0,545.2275,0.0,60.3888,7899.2783,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Negative,,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 28,Stroma,544.55,311.09,0.0,56.335,9533.7021,0.0,0.0,0.0,180.8955,0.0,4321.6987,10887.0146,29.3111,0.0,426.4272,0.4453,20.2782,0.0,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD4 T cells,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD4 T cells,CD4 T cells
AU94844,M1771243,Position 28,Stroma,401.63,312.18,1.9781,25.7962,13.6858,0.0,0.0,2.3645,57.5195,0.0,0.0,0.0,11.9101,8165.0366,4527.041,2.4975,227.3723,78.3638,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Tumour cells
AU94844,M1771243,Position 28,Stroma,655.96,312.64,37050.9375,2.4957,2.4946,0.0,106.4303,0.3734,200.3734,0.0,5756.3101,12099.3145,31.8391,0.0,975.8004,320.9292,0.0,20.4185,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD8 T cells,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD8 T cells,CD8 T cells
AU94844,M1771243,Position 28,Stroma,514.8,311.94,0.0,1756.3728,156.6437,1220.9202,0.0,6.3604,30.9092,212.8294,0.0,1438.3494,41.9574,23001.002,84.0674,12.1816,13.8748,7.1417,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
